id,year_start,year_end,year_label,era,area_code,region,category,title,importance,summary,wiki,lat,lon
167,1931,1932,1931〜1932,近代,JPN,日本,POL,犬養毅,4,五一五事件で暗殺された首相,犬養毅,35.68,139.75
168,1932,1932,1932,近代,EUR_C,ドイツ,POL,フランツ・フォン・パーペン,2,ナチ台頭を許した首相,フランツ・フォン・パーペン,52.52,13.40
169,1932,1933,1932〜1933,近代,EUR_C,ドイツ,POL,クルト・フォン・シュライヒャー,2,ワイマール最後の首相,クルト・フォン・シュライヒャー,52.52,13.40
170,1932,1940,1932〜1940,近代,EUR_W,フランス,POL,アルベール・ルブラン,2,第三共和政最後の大統領,アルベール・ルブラン,48.86,2.35
171,1932,1934,1932〜1934,近代,JPN,日本,POL,斎藤実,3,挙国一致内閣で満州国を承認した,斎藤実,35.68,139.75
172,1933,1945,1933〜1945,近代,AMER_N,アメリカ,POL,フランクリン・ルーズベルト,5,ニューディールと大戦の大統領,フランクリン・ルーズベルト,38.90,-77.04
173,1933,1945,1933〜1945,近代,EUR_C,ドイツ,POL,アドルフ・ヒトラー,5,独裁体制を築いた首相,アドルフ・ヒトラー,52.52,13.40
174,1934,1936,1934〜1936,近代,JPN,日本,POL,岡田啓介,3,二二六事件で襲撃された海軍出身首相,岡田啓介,35.68,139.75
175,1935,1937,1935〜1937,近代,EUR_BR,イギリス,POL,ボールドウィン（3回目）,4,王の退位危機を処理した,スタンリー・ボールドウィン,51.51,-0.13
176,1935,1948,1935〜1948,近代,AMER_N,カナダ,POL,マッケンジー・キング（3期目）,4,大戦を率いた長期政権首相,マッケンジー・キング,45.42,-75.70
177,1936,1937,1936〜1937,近代,JPN,日本,POL,広田弘毅,3,軍部大臣現役武官制を復活させた,広田弘毅,35.68,139.75
178,1937,1940,1937〜1940,近代,EUR_BR,イギリス,POL,ネヴィル・チェンバレン,4,宥和政策をとり開戦を迎えた,ネヴィル・チェンバレン,51.51,-0.13
179,1937,1937,1937,近代,JPN,日本,POL,林銑十郎,2,食い逃げ解散で短命に終わった,林銑十郎,35.68,139.75
180,1937,1939,1937〜1939,近代,JPN,日本,POL,近衛文麿（第1次）,5,日中戦争拡大期に組閣した公家出身首相,近衛文麿,35.68,139.75
181,1939,1939,1939,近代,JPN,日本,POL,平沼騏一郎,2,独ソ不可侵条約に動揺し退陣した,平沼騏一郎,35.68,139.75
182,1939,1940,1939〜1940,近代,JPN,日本,POL,阿部信行,2,大戦不介入を掲げた陸軍出身首相,阿部信行,35.68,139.75
183,1940,1945,1940〜1945,近代,EUR_BR,イギリス,POL,チャーチル（1回目）,5,第二次大戦を勝利に導いた宰相,ウィンストン・チャーチル,51.51,-0.13
184,1940,1940,1940,近代,JPN,日本,POL,米内光政,2,親英米的姿勢で陸軍と対立した,米内光政,35.68,139.75
185,1940,1941,1940〜1941,近代,JPN,日本,POL,近衛文麿（第2次以降）,5,大政翼賛会と日独伊三国同盟を結んだ,近衛文麿,35.68,139.75
186,1941,1944,1941〜1944,近代,JPN,日本,POL,東条英機,5,太平洋戦争開戦時の陸軍出身首相,東條英機,35.68,139.75
187,1944,1945,1944〜1945,近代,JPN,日本,POL,小磯国昭,2,戦局悪化のなか組閣した陸軍出身首相,小磯國昭,35.68,139.75
188,1945,1953,1945〜1953,現代,AMER_N,アメリカ,POL,ハリー・トルーマン,4,原爆と冷戦初期の大統領,ハリー・S・トルーマン,38.90,-77.04
189,1945,1951,1945〜1951,現代,EUR_BR,イギリス,POL,クレメント・アトリー,5,福祉国家とNHSを築いた,クレメント・アトリー,51.51,-0.13
190,1945,1953,1945〜1953,現代,ITA,イタリア,POL,アルチーデ・デ・ガスペリ,5,戦後復興を導いた共和国初期の首相,アルチーデ・デ・ガスペリ,41.90,12.50
191,1945,1945,1945,現代,JPN,日本,POL,鈴木貫太郎,4,終戦の聖断を仰ぎ降伏を決定した,鈴木貫太郎,35.68,139.75
192,1945,1945,1945,現代,JPN,日本,POL,東久邇宮稔彦王,3,皇族唯一の首相で終戦処理に当たった,東久邇宮稔彦王,35.68,139.75
193,1945,1946,1945〜1946,現代,JPN,日本,POL,幣原喜重郎,3,新憲法草案づくりに取り組んだ,幣原喜重郎,35.68,139.75
194,1946,1947,1946〜1947,現代,JPN,日本,POL,吉田茂（第1次）,5,日本国憲法を公布した戦後の重鎮,吉田茂,35.68,139.75
195,1947,1964,1947〜1964,現代,IND,インド,POL,ジャワハルラール・ネルー（政権）,5,独立インド初代の長期首相,ジャワハルラール・ネルー,28.61,77.21
196,1947,1954,1947〜1954,現代,EUR_W,フランス,POL,ヴァンサン・オリオール,3,第四共和政の初代大統領,ヴァンサン・オリオール,48.86,2.35
197,1947,1948,1947〜1948,現代,JPN,日本,POL,片山哲,2,初の社会党首班となった連立内閣,片山哲,35.68,139.75
198,1948,1957,1948〜1957,現代,AMER_N,カナダ,POL,ルイ・サンローラン,3,戦後繁栄期の自由党首相,ルイ・サンローラン,45.42,-75.70
199,1948,1948,1948,現代,JPN,日本,POL,芦田均,2,昭電疑獄で退陣した中道内閣,芦田均,35.68,139.75
200,1948,1954,1948〜1954,現代,JPN,日本,POL,吉田茂（第2次以降）,5,講和条約と日米安保を締結した,吉田茂,35.68,139.75
201,1949,1963,1949〜1963,現代,EUR_C,ドイツ,POL,コンラート・アデナウアー,5,西ドイツ初代連邦首相,コンラート・アデナウアー,52.52,13.40
202,1949,1976,1949〜1976,現代,CHN,中国,POL,毛沢東（政権）,5,中華人民共和国を建国した最高指導者,毛沢東,39.90,116.40
203,1951,1955,1951〜1955,現代,EUR_BR,イギリス,POL,チャーチル（2回目）,4,高齢で再登板した戦後政権,ウィンストン・チャーチル,51.51,-0.13
204,1953,1961,1953〜1961,現代,AMER_N,アメリカ,POL,ドワイト・アイゼンハワー,4,連合軍司令官で第34代大統領,ドワイト・D・アイゼンハワー,38.90,-77.04
205,1953,1964,1953〜1964,現代,EUR_E,ロシア,POL,ニキータ・フルシチョフ（政権）,4,スターリン批判と雪どけを進めた指導者,ニキータ・フルシチョフ,55.75,37.62
206,1954,1959,1954〜1959,現代,EUR_W,フランス,POL,ルネ・コティ,2,第四共和政最後の大統領,ルネ・コティ,48.86,2.35
207,1954,1956,1954〜1956,現代,JPN,日本,POL,鳩山一郎,4,日ソ国交回復と自民党結成を実現した,鳩山一郎,35.68,139.75
208,1955,1957,1955〜1957,現代,EUR_BR,イギリス,POL,アンソニー・イーデン,3,スエズ危機で退陣した,アンソニー・イーデン,51.51,-0.13
209,1956,1957,1956〜1957,現代,JPN,日本,POL,石橋湛山,3,病気で短命に終わった経済通の首相,石橋湛山,35.68,139.75
210,1957,1963,1957〜1963,現代,EUR_BR,イギリス,POL,ハロルド・マクミラン,3,繁栄期を率いた保守政権,ハロルド・マクミラン,51.51,-0.13
211,1957,1963,1957〜1963,現代,AMER_N,カナダ,POL,ジョン・ディーフェンベーカー,3,権利章典を制定した首相,ジョン・ディーフェンベーカー,45.42,-75.70
212,1957,1960,1957〜1960,現代,JPN,日本,POL,岸信介,5,日米安保改定を断行した,岸信介,35.68,139.75
213,1959,1969,1959〜1969,現代,EUR_W,フランス,POL,シャルル・ド・ゴール,5,第五共和政を創設した大統領,シャルル・ド・ゴール,48.86,2.35
214,1960,1964,1960〜1964,現代,JPN,日本,POL,池田勇人,5,所得倍増計画を掲げた,池田勇人,35.68,139.75
215,1961,1963,1961〜1963,現代,AMER_N,アメリカ,POL,ジョン・F・ケネディ,5,暗殺された第35代大統領,ジョン・F・ケネディ,38.90,-77.04
216,1963,1969,1963〜1969,現代,AMER_N,アメリカ,POL,リンドン・ジョンソン,4,公民権法を成立させた大統領,リンドン・ジョンソン,38.90,-77.04
217,1963,1964,1963〜1964,現代,EUR_BR,イギリス,POL,ダグラス＝ヒューム,3,爵位を捨て就任した短期政権,アレック・ダグラス＝ヒューム,51.51,-0.13
218,1963,1968,1963〜1968,現代,AMER_N,カナダ,POL,レスター・ピアソン,4,平和維持で名声を得た首相,レスター・B・ピアソン,45.42,-75.70
219,1963,1966,1963〜1966,現代,EUR_C,ドイツ,POL,ルートヴィヒ・エアハルト,3,経済の奇跡を担った首相,ルートヴィヒ・エアハルト,52.52,13.40
220,1964,1970,1964〜1970,現代,EUR_BR,イギリス,POL,ハロルド・ウィルソン（1回目）,3,技術革新を掲げた労働党政権,ハロルド・ウィルソン,51.51,-0.13
221,1964,1964,1964,現代,IND,インド,POL,グルザーリーラール・ナンダー,2,二度務めた暫定首相,グルザーリーラール・ナンダー,28.61,77.21
222,1964,1966,1964〜1966,現代,IND,インド,POL,シャーストリー,3,印パ戦争期の第二代首相,ラール・バハードゥル・シャーストリー,28.61,77.21
223,1964,1982,1964〜1982,現代,EUR_E,ロシア,POL,レオニード・ブレジネフ,4,停滞期を統治した長期書記長,レオニード・ブレジネフ,55.75,37.62
224,1964,1972,1964〜1972,現代,JPN,日本,POL,佐藤栄作,5,沖縄返還を実現した長期政権,佐藤栄作,35.68,139.75
225,1966,1977,1966〜1977,現代,IND,インド,POL,インディラ・ガンディー（第1次）,5,非常事態を敷いた女性首相,インディラ・ガンディー,28.61,77.21
226,1966,1969,1966〜1969,現代,EUR_C,ドイツ,POL,キージンガー,2,大連立政権の連邦首相,クルト・ゲオルク・キージンガー,52.52,13.40
227,1968,1979,1968〜1979,現代,AMER_N,カナダ,POL,ピエール・トルドー（1期目）,4,多文化主義を進めた首相,ピエール・トルドー,45.42,-75.70
228,1969,1974,1969〜1974,現代,AMER_N,アメリカ,POL,リチャード・ニクソン,4,辞任した第37代大統領,リチャード・ニクソン,38.90,-77.04
229,1969,1974,1969〜1974,現代,EUR_C,ドイツ,POL,ヴィリー・ブラント,5,東方外交を進めた首相,ヴィリー・ブラント,52.52,13.40
230,1969,1974,1969〜1974,現代,EUR_W,フランス,POL,ジョルジュ・ポンピドゥー,3,在任中に病死した大統領,ジョルジュ・ポンピドゥー,48.86,2.35
231,1970,1974,1970〜1974,現代,EUR_BR,イギリス,POL,エドワード・ヒース,3,ECに加盟させた保守政権,エドワード・ヒース,51.51,-0.13
232,1972,1974,1972〜1974,現代,JPN,日本,POL,田中角栄,5,日中国交正常化を実現した今太閤,田中角栄,35.68,139.75
233,1974,1977,1974〜1977,現代,AMER_N,アメリカ,POL,ジェラルド・フォード,3,唯一非選出の第38代大統領,ジェラルド・R・フォード,38.90,-77.04
234,1974,1976,1974〜1976,現代,EUR_BR,イギリス,POL,ハロルド・ウィルソン（2回目）,3,EC残留を国民投票で問うた,ハロルド・ウィルソン,51.51,-0.13
235,1974,1982,1974〜1982,現代,EUR_C,ドイツ,POL,ヘルムート・シュミット,4,危機対応に当たった連邦首相,ヘルムート・シュミット,52.52,13.40
236,1974,1981,1974〜1981,現代,EUR_W,フランス,POL,ジスカール・デスタン,3,中道右派の改革派大統領,ヴァレリー・ジスカール・デスタン,48.86,2.35
237,1974,1976,1974〜1976,現代,JPN,日本,POL,三木武夫,3,クリーン政治を掲げた首相,三木武夫,35.68,139.75
238,1976,1979,1976〜1979,現代,EUR_BR,イギリス,POL,ジェームズ・キャラハン,3,不満の冬で退陣した労働党政権,ジェームズ・キャラハン,51.51,-0.13
239,1976,1981,1976〜1981,現代,CHN,中国,POL,華国鋒,3,毛沢東を継いだ短期の最高指導者,華国鋒,39.90,116.40
240,1976,1978,1976〜1978,現代,JPN,日本,POL,福田赳夫,3,日中平和友好条約を締結した,福田赳夫,35.68,139.75
241,1977,1981,1977〜1981,現代,AMER_N,アメリカ,POL,ジミー・カーター,3,人権外交の第39代大統領,ジミー・カーター,38.90,-77.04
242,1977,1979,1977〜1979,現代,IND,インド,POL,モラルジー・デーサーイー,3,非会議派初の政権を率いた首相,モラルジー・デーサーイー,28.61,77.21
243,1978,1989,1978〜1989,現代,CHN,中国,POL,鄧小平（政権）,5,改革開放を主導した最高実力者,鄧小平,39.90,116.40
244,1978,1980,1978〜1980,現代,JPN,日本,POL,大平正芳,3,在任中に急死した政策通の首相,大平正芳,35.68,139.75
245,1979,1990,1979〜1990,現代,EUR_BR,イギリス,POL,マーガレット・サッチャー,5,初の女性首相で新自由主義を断行,マーガレット・サッチャー,51.51,-0.13
246,1979,1980,1979〜1980,現代,IND,インド,POL,チャラン・シン,2,短命に終わった農民派首相,チョードリー・チャラン・シン,28.61,77.21
247,1979,1980,1979〜1980,現代,AMER_N,カナダ,POL,ジョー・クラーク,3,最年少で就任した首相,ジョー・クラーク,45.42,-75.70
248,1980,1984,1980〜1984,現代,IND,インド,POL,インディラ・ガンディー（第2次）,5,暗殺された再任の女性首相,インディラ・ガンディー,28.61,77.21
249,1980,1984,1980〜1984,現代,AMER_N,カナダ,POL,ピエール・トルドー（2期目）,4,憲法を本国移管した首相,ピエール・トルドー,45.42,-75.70
250,1980,1982,1980〜1982,現代,JPN,日本,POL,鈴木善幸,2,行政改革に取り組んだ,鈴木善幸,35.68,139.75
251,1981,1989,1981〜1989,現代,AMER_N,アメリカ,POL,ロナルド・レーガン,5,冷戦終結を導いた大統領,ロナルド・レーガン,38.90,-77.04
252,1981,1995,1981〜1995,現代,EUR_W,フランス,POL,フランソワ・ミッテラン,5,初の社会党出身大統領,フランソワ・ミッテラン,48.86,2.35
253,1982,1998,1982〜1998,現代,EUR_C,ドイツ,POL,ヘルムート・コール,5,東西ドイツ統一の首相,ヘルムート・コール,52.52,13.40
254,1982,1984,1982〜1984,現代,EUR_E,ロシア,POL,ユーリ・アンドロポフ,3,改革を試みた短命の書記長,ユーリ・アンドロポフ,55.75,37.62
255,1982,1987,1982〜1987,現代,JPN,日本,POL,中曽根康弘,5,国鉄民営化を断行した長期政権,中曽根康弘,35.68,139.75
256,1983,1987,1983〜1987,現代,ITA,イタリア,POL,ベッティーノ・クラクシ,4,社会党出身で経済成長を主導した首相,ベッティーノ・クラクシ,41.90,12.50
257,1984,1989,1984〜1989,現代,IND,インド,POL,ラジーヴ・ガンディー,4,最年少で就任した世襲首相,ラジーヴ・ガンディー,28.61,77.21
258,1984,1984,1984,現代,AMER_N,カナダ,POL,ジョン・ターナー,3,最短級在任の自由党首相,ジョン・ターナー,45.42,-75.70
259,1984,1993,1984〜1993,現代,AMER_N,カナダ,POL,ブライアン・マルルーニー,3,自由貿易協定を結んだ首相,ブライアン・マルルーニー,45.42,-75.70
260,1984,1985,1984〜1985,現代,EUR_E,ロシア,POL,コンスタンティン・チェルネンコ,2,在任一年余で死去した書記長,コンスタンティン・チェルネンコ,55.75,37.62
261,1985,1991,1985〜1991,現代,EUR_E,ロシア,POL,ミハイル・ゴルバチョフ（政権）,5,ペレストロイカを進めた最後の指導者,ミハイル・ゴルバチョフ,55.75,37.62
262,1987,1989,1987〜1989,現代,JPN,日本,POL,竹下登,4,消費税を導入した,竹下登,35.68,139.75
263,1989,1993,1989〜1993,現代,AMER_N,アメリカ,POL,ジョージ・H・W・ブッシュ,3,湾岸戦争期の第41代大統領,ジョージ・H・W・ブッシュ,38.90,-77.04
264,1989,1990,1989〜1990,現代,IND,インド,POL,V・P・シン,2,留保制度を進めた連立首相,ヴィシュワナート・プラタープ・シン,28.61,77.21
265,1989,2002,1989〜2002,現代,CHN,中国,POL,江沢民,4,改革を継承した党総書記指導者,江沢民,39.90,116.40
266,1989,1989,1989,現代,JPN,日本,POL,宇野宗佑,2,短命に終わった内閣,宇野宗佑,35.68,139.75
267,1989,1991,1989〜1991,現代,JPN,日本,POL,海部俊樹,2,湾岸戦争に対応した,海部俊樹,35.68,139.75
268,1990,1997,1990〜1997,現代,EUR_BR,イギリス,POL,ジョン・メージャー,3,湾岸戦争とマーストリヒト条約期,ジョン・メージャー,51.51,-0.13
269,1990,1991,1990〜1991,現代,IND,インド,POL,チャンドラ・シェーカル,2,短命の少数与党首相,チャンドラ・シェーカル,28.61,77.21
270,1991,1996,1991〜1996,現代,IND,インド,POL,ナラシンハ・ラーオ,4,経済自由化を進めた首相,ナラシンハ・ラーオ,28.61,77.21
271,1991,1999,1991〜1999,現代,EUR_E,ロシア,POL,ボリス・エリツィン,4,ロシア連邦初代大統領,ボリス・エリツィン,55.75,37.62
272,1991,1993,1991〜1993,現代,JPN,日本,POL,宮沢喜一,3,バブル崩壊期に政治改革を迫られた,宮澤喜一,35.68,139.75
273,1993,2001,1993〜2001,現代,AMER_N,アメリカ,POL,ビル・クリントン,4,経済成長期の第42代大統領,ビル・クリントン,38.90,-77.04
274,1993,1993,1993,現代,AMER_N,カナダ,POL,キム・キャンベル,3,初の女性カナダ首相,キム・キャンベル,45.42,-75.70
275,1993,2003,1993〜2003,現代,AMER_N,カナダ,POL,ジャン・クレティエン,3,長期政権の自由党首相,ジャン・クレティエン,45.42,-75.70
276,1993,1994,1993〜1994,現代,JPN,日本,POL,細川護熙,4,非自民連立政権で政権交代を実現した,細川護熙,35.68,139.75
277,1994,2011,1994〜2011,現代,ITA,イタリア,POL,シルヴィオ・ベルルスコーニ,4,メディア王から四度首相を務めた政治家,シルヴィオ・ベルルスコーニ,41.90,12.50
278,1994,1994,1994,現代,JPN,日本,POL,羽田孜,2,少数与党で短命に終わった,羽田孜,35.68,139.75
279,1994,1996,1994〜1996,現代,JPN,日本,POL,村山富市,3,自社さ連立で戦後五十年談話を出した,村山富市,35.68,139.75
280,1995,2007,1995〜2007,現代,EUR_W,フランス,POL,ジャック・シラク,4,二期務めた保守派大統領,ジャック・シラク,48.86,2.35
281,1996,1996,1996,現代,IND,インド,POL,ヴァージペーイー（第1次）,3,十三日で退陣したBJP首相,アタル・ビハーリー・ヴァージペーイー,28.61,77.21
282,1996,1997,1996〜1997,現代,IND,インド,POL,デーヴェー・ガウダ,2,連立統一戦線の首相,デーヴェー・ガウダ,28.61,77.21
283,1996,1998,1996〜1998,現代,JPN,日本,POL,橋本龍太郎,4,六大改革と消費税増税を進めた,橋本龍太郎,35.68,139.75
284,1997,2007,1997〜2007,現代,EUR_BR,イギリス,POL,トニー・ブレア,4,新労働党を率いた長期政権,トニー・ブレア,51.51,-0.13
285,1997,1998,1997〜1998,現代,IND,インド,POL,グジュラール,2,統一戦線の外交派首相,インドラ・クマール・グジュラール,28.61,77.21
286,1998,2004,1998〜2004,現代,IND,インド,POL,ヴァージペーイー（第2次）,4,核実験を断行したBJP首相,アタル・ビハーリー・ヴァージペーイー,28.61,77.21
287,1998,2005,1998〜2005,現代,EUR_C,ドイツ,POL,ゲアハルト・シュレーダー,4,社会民主党の連邦首相,ゲアハルト・シュレーダー,52.52,13.40
288,1998,2000,1998〜2000,現代,JPN,日本,POL,小渕恵三,3,金融再生に取り組み在任中に倒れた,小渕恵三,35.68,139.75
289,2000,2008,2000〜2008,現代,EUR_E,ロシア,POL,ウラジーミル・プーチン（第1期）,5,権威主義体制を築いた大統領,ウラジーミル・プーチン,55.75,37.62
290,2000,2001,2000〜2001,現代,JPN,日本,POL,森喜朗,2,IT政策を掲げたが支持率低迷した,森喜朗,35.68,139.75
291,2001,2009,2001〜2009,現代,AMER_N,アメリカ,POL,ジョージ・W・ブッシュ,4,対テロ戦争の第43代大統領,ジョージ・W・ブッシュ,38.90,-77.04
292,2001,2006,2001〜2006,現代,JPN,日本,POL,小泉純一郎,5,郵政民営化を断行した,小泉純一郎,35.68,139.75
293,2002,2012,2002〜2012,現代,CHN,中国,POL,胡錦濤,4,調和社会を掲げた最高指導者,胡錦濤,39.90,116.40
294,2003,2006,2003〜2006,現代,AMER_N,カナダ,POL,ポール・マーティン,3,第21代の自由党首相,ポール・マーティン,45.42,-75.70
295,2004,2014,2004〜2014,現代,IND,インド,POL,マンモハン・シン,4,経済改革を進めた経済学者首相,マンモハン・シン,28.61,77.21
296,2005,2021,2005〜2021,現代,EUR_C,ドイツ,POL,アンゲラ・メルケル,5,初の女性連邦首相,アンゲラ・メルケル,52.52,13.40
297,2006,2015,2006〜2015,現代,AMER_N,カナダ,POL,スティーヴン・ハーパー,3,長期政権の保守党首相,スティーヴン・ハーパー,45.42,-75.70
298,2006,2007,2006〜2007,現代,JPN,日本,POL,安倍晋三（第1次）,4,戦後生まれ初の首相で教育改革を進めた,安倍晋三,35.68,139.75
299,2007,2010,2007〜2010,現代,EUR_BR,イギリス,POL,ゴードン・ブラウン,3,金融危機に対応した労働党政権,ゴードン・ブラウン,51.51,-0.13
300,2007,2012,2007〜2012,現代,EUR_W,フランス,POL,ニコラ・サルコジ,3,右派UMPの大統領,ニコラ・サルコジ,48.86,2.35
301,2007,2008,2007〜2008,現代,JPN,日本,POL,福田康夫,3,親子二代の首相となった,福田康夫,35.68,139.75
302,2008,2012,2008〜2012,現代,EUR_E,ロシア,POL,ドミートリー・メドヴェージェフ,3,プーチン不在期の第三代大統領,ドミートリー・メドヴェージェフ,55.75,37.62
303,2008,2009,2008〜2009,現代,JPN,日本,POL,麻生太郎,3,リーマン危機に対応した,麻生太郎,35.68,139.75
304,2009,2017,2009〜2017,現代,AMER_N,アメリカ,POL,バラク・オバマ,5,初の黒人大統領,バラク・オバマ,38.90,-77.04
305,2009,2010,2009〜2010,現代,JPN,日本,POL,鳩山由紀夫,4,民主党政権交代を実現した初代首相,鳩山由紀夫,35.68,139.75
306,2010,2016,2010〜2016,現代,EUR_BR,イギリス,POL,デーヴィッド・キャメロン,3,連立政権を率いEU離脱を問うた,デーヴィッド・キャメロン,51.51,-0.13
307,2010,2011,2010〜2011,現代,JPN,日本,POL,菅直人,3,東日本大震災に対応した,菅直人,35.68,139.75
308,2011,2012,2011〜2012,現代,JPN,日本,POL,野田佳彦,3,消費税増税を決め解散した,野田佳彦,35.68,139.75
309,2012,2017,2012〜2017,現代,EUR_W,フランス,POL,フランソワ・オランド,3,社会党出身の大統領,フランソワ・オランド,48.86,2.35
310,2012,,2012〜,現代,EUR_E,ロシア,POL,ウラジーミル・プーチン（復帰）,5,大統領に復帰し長期統治を継続,ウラジーミル・プーチン,55.75,37.62
311,2012,,2012〜,現代,CHN,中国,POL,習近平,5,権力を集中させた現職最高指導者,習近平,39.90,116.40
312,2012,2020,2012〜2020,現代,JPN,日本,POL,安倍晋三（第2次以降）,5,憲政史上最長政権でアベノミクスを推進した,安倍晋三,35.68,139.75
313,2014,2016,2014〜2016,現代,ITA,イタリア,POL,マッテオ・レンツィ,3,改革を掲げた若き中道左派首相,マッテオ・レンツィ,41.90,12.50
314,2014,,2014〜,現代,IND,インド,POL,ナレンドラ・モディ,5,連続三期を務める現職首相,ナレンドラ・モディ,28.61,77.21
315,2015,2025,2015〜2025,現代,AMER_N,カナダ,POL,ジャスティン・トルドー,4,父子二代で務めた自由党首相,ジャスティン・トルドー,45.42,-75.70
316,2016,2019,2016〜2019,現代,EUR_BR,イギリス,POL,テリーザ・メイ,3,EU離脱交渉に苦闘した,テリーザ・メイ,51.51,-0.13
317,2017,2021,2017〜2021,現代,AMER_N,アメリカ,POL,ドナルド・トランプ（1期目）,4,第45代の実業家出身大統領,ドナルド・トランプ,38.90,-77.04
318,2017,,2017〜,現代,EUR_W,フランス,POL,エマニュエル・マクロン,4,中道新党出身の現職大統領,エマニュエル・マクロン,48.86,2.35
319,2019,2022,2019〜2022,現代,EUR_BR,イギリス,POL,ボリス・ジョンソン,3,EU離脱を完遂した保守政権,ボリス・ジョンソン,51.51,-0.13
320,2020,2021,2020〜2021,現代,JPN,日本,POL,菅義偉,3,コロナ禍と東京五輪に対応した,菅義偉,35.68,139.75
321,2021,2025,2021〜2025,現代,AMER_N,アメリカ,POL,ジョー・バイデン,4,第46代の民主党大統領,ジョー・バイデン,38.90,-77.04
322,2021,2022,2021〜2022,現代,ITA,イタリア,POL,マリオ・ドラギ,4,元ECB総裁の挙国一致内閣首相,マリオ・ドラギ,41.90,12.50
323,2021,2025,2021〜2025,現代,EUR_C,ドイツ,POL,オラフ・ショルツ,3,信号連立を率いた首相,オラフ・ショルツ,52.52,13.40
324,2021,2024,2021〜2024,現代,JPN,日本,POL,岸田文雄,4,新しい資本主義を掲げた,岸田文雄,35.68,139.75
325,2022,2022,2022,現代,EUR_BR,イギリス,POL,リズ・トラス,3,史上最短在任で退陣した,リズ・トラス,51.51,-0.13
326,2022,2024,2022〜2024,現代,EUR_BR,イギリス,POL,リシ・スナク,3,初のアジア系首相となった,リシ・スナク,51.51,-0.13
327,2022,,2022〜,現代,ITA,イタリア,POL,ジョルジャ・メローニ,4,イタリア初の女性首相,ジョルジャ・メローニ,41.90,12.50
328,2024,,2024〜,現代,EUR_BR,イギリス,POL,キア・スターマー,3,労働党を14年ぶりに政権復帰させた,キア・スターマー,51.51,-0.13
329,2024,2025,2024〜2025,現代,JPN,日本,POL,石破茂,3,短命に終わった自民党総裁,石破茂,35.68,139.75
330,2025,,2025〜,現代,AMER_N,アメリカ,POL,ドナルド・トランプ（2期目）,4,非連続で再選した第47代大統領,ドナルド・トランプ,38.90,-77.04
331,2025,,2025〜,現代,AMER_N,カナダ,POL,マーク・カーニー,3,元中銀総裁の現職首相,マーク・カーニー,45.42,-75.70
332,2025,,2025〜,現代,EUR_C,ドイツ,POL,フリードリヒ・メルツ,4,2025年就任の現職首相,フリードリヒ・メルツ,52.52,13.40
333,2025,,2025〜,現代,JPN,日本,POL,高市早苗,4,憲政史上初の女性首相,高市早苗,35.68,139.75
